number,ttr_h,ttr_outlier,ttr_h_log,ttr_h_winsor,opened_at,contact_type,category,subcategory,impact_level,urgency_level,priority_level
INC0004760,1633.5833333333333,0,7.399143208855652,1633.5833333333333,2016-03-09 10:47:00+00:00,Phone,Category 57,Subcategory 188,2,2,3
INC0004761,553.2666666666667,0,6.317645918710372,553.2666666666667,2016-03-09 10:48:00+00:00,Phone,Category 13,Subcategory 174,2,2,3
INC0004764,166.11666666666667,0,5.1186921713018245,166.11666666666667,2016-03-09 10:49:00+00:00,Phone,Category 9,Subcategory 164,2,2,3
INC0004765,335.43333333333334,0,5.8184000115767045,335.43333333333334,2016-03-09 10:50:00+00:00,Phone,Category 42,Subcategory 31,2,2,3
INC0004767,48.333333333333336,0,3.8985999850960056,48.333333333333336,2016-03-09 10:51:00+00:00,Phone,Category 9,Subcategory 202,2,2,3
INC0004768,311.51666666666665,0,5.744657801087618,311.51666666666665,2016-03-09 10:51:00+00:00,Phone,Category 46,Subcategory 174,2,2,3
INC0004774,167.91666666666666,0,5.129405496664,167.91666666666666,2016-03-09 10:55:00+00:00,Phone,Category 57,Subcategory 218,2,2,3
INC0004776,22.133333333333333,0,3.1412745788446492,22.133333333333333,2016-03-09 10:56:00+00:00,Phone,Category 26,Subcategory 174,2,2,3
INC0004779,27.516666666666666,0,3.3504887116700925,27.516666666666666,2016-03-09 10:57:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0004780,,0,,,2016-03-09 10:58:00+00:00,Phone,Category 42,Subcategory 223,3,3,3
INC0004782,24.116666666666667,0,3.223531636404395,24.116666666666667,2016-03-09 10:59:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0004784,,0,,,2016-03-09 11:01:00+00:00,Phone,Category 42,Subcategory 223,3,3,3
INC0004785,2.066666666666667,0,1.120591195386885,2.066666666666667,2016-03-09 11:01:00+00:00,Phone,Category 23,Subcategory 3,2,2,3
INC0004786,0.3,0,0.26236426446749106,0.3,2016-03-09 11:02:00+00:00,Phone,Category 46,Subcategory 174,2,2,3
INC0004787,309.55,0,5.738344919005312,309.55,2016-03-09 11:02:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0004789,528.4166666666666,0,6.2717757714785325,528.4166666666666,2016-03-09 11:03:00+00:00,Phone,Category 57,Subcategory 170,2,2,3
INC0004791,45.88333333333333,0,3.847662246267756,45.88333333333333,2016-03-09 11:05:00+00:00,Phone,Category 9,Subcategory 174,3,3,3
INC0004792,0.31666666666666665,0,0.2751032902449208,0.31666666666666665,2016-03-09 11:05:00+00:00,Phone,Category 40,Subcategory 43,2,2,3
INC0004794,0.2833333333333333,0,0.24946085963158315,0.2833333333333333,2016-03-09 11:10:00+00:00,Phone,Category 42,Subcategory 223,3,3,3
INC0004796,22.966666666666665,0,3.176663976058891,22.966666666666665,2016-03-09 11:13:00+00:00,Phone,Category 40,Subcategory 43,2,2,3
INC0004801,23.466666666666665,0,3.19731164695236,23.466666666666665,2016-03-09 11:15:00+00:00,Phone,Category 40,Subcategory 43,2,2,3
INC0004802,23.583333333333332,0,3.2020687065518194,23.583333333333332,2016-03-09 11:16:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0004803,795.3833333333333,0,6.680080644463943,795.3833333333333,2016-03-09 11:18:00+00:00,Phone,Category 57,Subcategory 174,2,2,3
INC0004808,309.4166666666667,0,5.737915481025659,309.4166666666667,2016-03-09 11:23:00+00:00,Phone,Category 53,Subcategory 130,2,2,3
INC0004813,1.0666666666666667,0,0.7259370033829362,1.0666666666666667,2016-03-09 11:24:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0004814,551.4,0,6.314272421535137,551.4,2016-03-09 11:24:00+00:00,Phone,Category 57,Subcategory 170,2,2,3
INC0004816,51.56666666666667,0,3.962082205300883,51.56666666666667,2016-03-09 11:26:00+00:00,Phone,Category 46,Subcategory 251,1,1,1
INC0004817,47.916666666666664,0,3.890118170040096,47.916666666666664,2016-03-09 11:26:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0004818,126.83333333333333,0,4.8507273321392015,126.83333333333333,2016-03-09 11:26:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0004820,53.666666666666664,0,4.001254139156089,53.666666666666664,2016-03-09 11:27:00+00:00,Phone,Category 44,Subcategory 60,2,2,3
INC0004821,1.7833333333333334,0,1.0236492501946544,1.7833333333333334,2016-03-09 11:29:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0004822,551.9333333333333,0,6.315237439704116,551.9333333333333,2016-03-09 11:32:00+00:00,Phone,Category 57,Subcategory 170,1,1,1
INC0004824,243.4,0,5.4988062272974405,243.4,2016-03-09 11:34:00+00:00,Phone,Category 40,Subcategory 43,2,2,3
INC0004825,4.016666666666667,0,1.612765702526775,4.016666666666667,2016-03-09 11:36:00+00:00,Phone,Category 9,Subcategory 174,2,2,3
INC0004828,166.35,0,5.120087427657335,166.35,2016-03-09 11:37:00+00:00,Phone,Category 9,Subcategory 145,2,2,3
INC0004829,29.75,0,3.4258899942525267,29.75,2016-03-09 11:38:00+00:00,Phone,Category 57,Subcategory 170,2,2,3
INC0004831,1.6,0,0.9555114450274363,1.6,2016-03-09 11:40:00+00:00,Phone,Category 40,Subcategory 43,2,2,3
INC0004834,118.55,0,4.783734693904334,118.55,2016-03-09 11:42:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0004835,486.25,0,6.18877733838767,486.25,2016-03-09 11:42:00+00:00,Phone,Category 23,Subcategory 75,2,2,3
INC0004838,3.3666666666666667,0,1.4739999415389962,3.3666666666666667,2016-03-09 11:44:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0004839,213.26666666666668,0,5.367221345195248,213.26666666666668,2016-03-09 11:45:00+00:00,Phone,Category 57,Subcategory 170,2,2,3
INC0004840,46.03333333333333,0,3.8508565701906585,46.03333333333333,2016-03-09 11:45:00+00:00,Phone,Category 37,Subcategory 174,2,2,3
INC0004841,,0,,,2016-03-09 11:45:00+00:00,Phone,Category 42,Subcategory 223,3,3,3
INC0004842,1.1166666666666667,0,0.7498425242364906,1.1166666666666667,2016-03-09 11:46:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0004843,982.9333333333333,0,6.891558144079566,982.9333333333333,2016-03-09 11:46:00+00:00,Phone,Category 61,Subcategory 36,2,2,3
INC0004844,814.8333333333334,0,6.704210085736555,814.8333333333334,2016-03-09 11:49:00+00:00,Phone,Category 46,Subcategory 223,2,2,3
INC0004845,310.46666666666664,0,5.741292323405853,310.46666666666664,2016-03-09 11:49:00+00:00,Phone,Category 43,Subcategory 107,2,2,3
INC0004846,547.2166666666667,0,6.306670585936028,547.2166666666667,2016-03-09 11:50:00+00:00,Phone,Category 46,Subcategory 248,2,2,3
INC0004851,312.45,0,5.747639857719977,312.45,2016-03-09 11:55:00+00:00,Email,Category 28,Subcategory 174,2,2,3
INC0004855,118.58333333333333,0,4.784013478405721,118.58333333333333,2016-03-09 11:58:00+00:00,Phone,Category 42,Subcategory 31,2,2,3
INC0004856,215.9,0,5.379436417832829,215.9,2016-03-09 12:02:00+00:00,Phone,Category 40,Subcategory 215,2,2,3
INC0004857,26.516666666666666,0,3.314791881698027,26.516666666666666,2016-03-09 12:04:00+00:00,Phone,Category 46,Subcategory 223,2,2,3
INC0004858,334.6,0,5.815919974593051,334.6,2016-03-09 12:04:00+00:00,Phone,Category 57,Subcategory 170,2,2,3
INC0004859,526.35,0,6.267864464722623,526.35,2016-03-09 12:05:00+00:00,Phone,Category 23,Subcategory 3,2,2,3
INC0004860,21.183333333333334,0,3.099341256173011,21.183333333333334,2016-03-09 12:11:00+00:00,Phone,Category 57,Subcategory 170,2,2,3
INC0004861,46.96666666666667,0,3.8705063252252123,46.96666666666667,2016-03-09 12:12:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0004862,122.9,0,4.819474788635096,122.9,2016-03-09 12:13:00+00:00,Phone,Category 9,Subcategory 174,2,2,3
INC0004863,485.9,0,6.188058763188655,485.9,2016-03-09 12:14:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0004864,483.81666666666666,0,6.183770812602024,483.81666666666666,2016-03-09 12:19:00+00:00,Phone,Category 61,Subcategory 36,2,2,3
INC0004869,339.8,0,5.83129579495516,339.8,2016-03-09 12:32:00+00:00,Phone,Category 23,Subcategory 3,2,2,3
INC0004871,333.8666666666667,0,5.813732442647835,333.8666666666667,2016-03-09 12:39:00+00:00,Phone,Category 53,Subcategory 303,2,2,3
INC0004872,165.53333333333333,0,5.1151954895833125,165.53333333333333,2016-03-09 12:44:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0004873,314.05,0,5.752731356388065,314.05,2016-03-09 12:47:00+00:00,Phone,Category 26,Subcategory 174,2,2,3
INC0004877,2.9,0,1.3609765531356006,2.9,2016-03-09 12:55:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0004879,985.5666666666667,0,6.89423090216225,985.5666666666667,2016-03-09 12:57:00+00:00,Phone,Category 61,Subcategory 36,2,2,3
INC0004880,837.4833333333333,0,6.7315947043016555,837.4833333333333,2016-03-09 12:58:00+00:00,Phone,Category 46,Subcategory 231,1,1,1
INC0004882,44.11666666666667,0,3.8092517273922004,44.11666666666667,2016-03-09 13:02:00+00:00,Phone,Category 9,Subcategory 164,2,2,3
INC0004883,218.86666666666667,0,5.393021302017334,218.86666666666667,2016-03-09 13:08:00+00:00,Phone,Category 57,Subcategory 17,2,2,3
INC0004884,50.083333333333336,0,3.9334582861482112,50.083333333333336,2016-03-09 13:10:00+00:00,Phone,Category 61,Subcategory 36,2,2,3
INC0004885,219.31666666666666,0,5.395065905357299,219.31666666666666,2016-03-09 13:12:00+00:00,Phone,Category 24,Subcategory 174,2,2,3
INC0004886,1.2833333333333334,0,0.8256363636060243,1.2833333333333334,2016-03-09 13:13:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0004887,46.88333333333333,0,3.868767496757189,46.88333333333333,2016-03-09 13:14:00+00:00,Phone,Category 9,Subcategory 164,2,2,3
INC0004889,217.33333333333334,0,5.386022946967143,217.33333333333334,2016-03-09 13:15:00+00:00,Phone,Category 46,Subcategory 174,2,2,3
INC0004893,50.45,0,3.9406104622800586,50.45,2016-03-09 13:19:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0004895,213.85,0,5.3699401102210045,213.85,2016-03-09 13:24:00+00:00,Phone,Category 46,Subcategory 174,2,2,3
INC0004896,215.01666666666668,0,5.375355565201274,215.01666666666668,2016-03-09 13:27:00+00:00,Phone,Category 40,Subcategory 43,2,2,3
INC0004899,21.283333333333335,0,3.1038390148798425,21.283333333333335,2016-03-09 13:30:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0004901,9.95,0,2.3933394562625097,9.95,2016-03-09 13:33:00+00:00,Phone,Category 44,Subcategory 60,2,2,3
INC0004903,451.9,0,6.1156713505621685,451.9,2016-03-09 13:35:00+00:00,Phone,Category 53,Subcategory 20,2,2,3
INC0004904,122.16666666666667,0,4.813538451720147,122.16666666666667,2016-03-09 13:38:00+00:00,Phone,Category 34,Subcategory 174,2,2,3
INC0004907,31.416666666666668,0,3.478672693830446,31.416666666666668,2016-03-09 13:42:00+00:00,Phone,Category 20,Subcategory 174,2,2,3
INC0004908,145.11666666666667,0,4.984405389366485,145.11666666666667,2016-03-09 13:42:00+00:00,Phone,Category 44,Subcategory 59,2,2,3
INC0004909,141.11666666666667,0,4.956648316519949,141.11666666666667,2016-03-09 13:42:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0004910,21.383333333333333,0,3.108316634301137,21.383333333333333,2016-03-09 13:44:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0004911,115.0,0,4.7535901911063645,115.0,2016-03-09 13:45:00+00:00,Phone,Category 61,Subcategory 174,2,2,3
INC0004912,529.15,0,6.273159985371807,529.15,2016-03-09 13:45:00+00:00,Phone,Category 9,Subcategory 110,2,2,3
INC0004913,481.4166666666667,0,6.178808194291005,481.4166666666667,2016-03-09 13:47:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0004916,0.8833333333333333,0,0.6330432564902398,0.8833333333333333,2016-03-09 13:48:00+00:00,Phone,Category 46,Subcategory 174,2,2,3
INC0004917,8.066666666666666,0,2.204604684633842,8.066666666666666,2016-03-09 13:49:00+00:00,Phone,Category 28,Subcategory 174,2,2,3
INC0004918,47.95,0,3.8907993689765195,47.95,2016-03-09 13:50:00+00:00,Phone,Category 42,Subcategory 174,2,2,3
INC0004919,240.61666666666667,0,5.487352448228797,240.61666666666667,2016-03-09 13:52:00+00:00,Phone,Category 23,Subcategory 75,2,2,3
INC0004925,5.8,0,1.916922612182061,5.8,2016-03-09 13:59:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0004930,125.45,0,4.839846973115974,125.45,2016-03-09 14:02:00+00:00,Phone,Category 53,Subcategory 114,2,2,3
INC0004932,182.21666666666667,0,5.210669423356763,182.21666666666667,2016-03-09 14:06:00+00:00,Phone,Category 32,Subcategory 9,2,2,3
INC0004934,3.5,0,1.5040773967762742,3.5,2016-03-09 14:08:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0004935,457.5,0,6.127960291696519,457.5,2016-03-09 14:09:00+00:00,Phone,Category 53,Subcategory 178,2,2,3
INC0004938,1.3833333333333333,0,0.8685000680378065,1.3833333333333333,2016-03-09 14:14:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0004939,19.316666666666666,0,3.011441567259171,19.316666666666666,2016-03-09 14:15:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0004940,71.45,0,4.282896668766692,71.45,2016-03-09 14:16:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0004941,1.0166666666666666,0,0.7014459833746404,1.0166666666666666,2016-03-09 14:17:00+00:00,Phone,Category 46,Subcategory 223,2,2,3
INC0004942,121.21666666666667,0,4.805795425871699,121.21666666666667,2016-03-09 14:19:00+00:00,Phone,Category 9,Subcategory 164,2,2,3
INC0004943,0.2,0,0.18232155679395465,0.2,2016-03-09 14:20:00+00:00,Phone,Category 34,Subcategory 174,2,2,3
INC0004945,283.23333333333335,0,5.649795497079895,283.23333333333335,2016-03-09 14:22:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0004946,307.68333333333334,0,5.732315940200701,307.68333333333334,2016-03-09 14:22:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0004947,1683.5833333333333,0,7.429273532286871,1683.5833333333333,2016-03-09 14:23:00+00:00,Phone,Category 46,Subcategory 150,2,2,3
INC0004949,1.3,0,0.832909122935104,1.3,2016-03-09 14:26:00+00:00,Phone,Category 35,Subcategory 28,2,2,3
INC0004951,306.65,0,5.728962773186499,306.65,2016-03-09 14:29:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0004952,282.9166666666667,0,5.648680767872967,282.9166666666667,2016-03-09 14:31:00+00:00,Phone,Category 61,Subcategory 164,2,2,3
INC0004953,311.45,0,5.74444445637509,311.45,2016-03-09 14:32:00+00:00,Phone,Category 22,Subcategory 277,2,2,3
INC0004955,667.6833333333333,0,6.50531060476747,667.6833333333333,2016-03-09 14:34:00+00:00,Phone,Category 46,Subcategory 150,2,2,3
INC0004956,47.88333333333333,0,3.8894365067553505,47.88333333333333,2016-03-09 14:34:00+00:00,Phone,Category 34,Subcategory 174,2,2,3
INC0004957,69.71666666666667,0,4.258681282980224,69.71666666666667,2016-03-09 14:37:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0004959,674.0333333333333,0,6.514762072369293,674.0333333333333,2016-03-09 14:39:00+00:00,Phone,Category 46,Subcategory 150,2,2,3
INC0004961,481.7,0,6.179395342666448,481.7,2016-03-09 14:40:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0004963,238.61666666666667,0,5.479040424200492,238.61666666666667,2016-03-09 14:43:00+00:00,Phone,Category 51,Subcategory 6,2,2,3
INC0004965,564.7666666666667,0,6.338181743499376,564.7666666666667,2016-03-09 14:43:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0004966,45.516666666666666,0,3.8398106713142215,45.516666666666666,2016-03-09 14:46:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0004968,117.4,0,4.774068722449905,117.4,2016-03-09 14:47:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0004969,167.61666666666667,0,5.12762789398379,167.61666666666667,2016-03-09 14:47:00+00:00,Phone,Category 53,Subcategory 78,2,2,3
INC0004971,307.01666666666665,0,5.730153894063656,307.01666666666665,2016-03-09 14:49:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0004973,505.0833333333333,0,6.226701346109575,505.0833333333333,2016-03-09 14:50:00+00:00,Phone,Category 9,Subcategory 174,2,2,3
INC0004974,0.25,0,0.22314355131420976,0.25,2016-03-09 14:50:00+00:00,Phone,Category 46,Subcategory 223,2,2,3
INC0004977,501.06666666666666,0,6.218732912999141,501.06666666666666,2016-03-09 14:53:00+00:00,Phone,Category 40,Subcategory 215,2,2,3
INC0004981,2.433333333333333,0,1.2335316065674804,2.433333333333333,2016-03-09 14:57:00+00:00,Phone,Category 42,Subcategory 174,2,2,3
INC0004982,26.483333333333334,0,3.313579760337498,26.483333333333334,2016-03-09 14:58:00+00:00,Phone,Category 20,Subcategory 103,2,2,3
INC0004985,186.93333333333334,0,5.236087290011903,186.93333333333334,2016-03-09 15:00:00+00:00,Phone,Category 42,Subcategory 223,2,2,3
INC0004986,69.43333333333334,0,4.254666635953901,69.43333333333334,2016-03-09 15:00:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0004987,25.05,0,3.260017768199376,25.05,2016-03-09 15:01:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0004990,336.35,0,5.821120967073434,336.35,2016-03-09 15:02:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0004993,548.95,0,6.309827365003126,548.95,2016-03-09 15:05:00+00:00,Phone,Category 61,Subcategory 16,2,2,3
INC0004994,124.58333333333333,0,4.832969548838495,124.58333333333333,2016-03-09 15:06:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0004995,4.35,0,1.6770965609079151,4.35,2016-03-09 15:06:00+00:00,Phone,Category 46,Subcategory 88,2,2,3
INC0004996,0.5666666666666667,0,0.4489502200479032,0.5666666666666667,2016-03-09 15:06:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0004997,121.66666666666667,0,4.809470649500821,121.66666666666667,2016-03-09 15:08:00+00:00,Phone,Category 26,Subcategory 275,2,2,3
INC0004998,18.15,0,2.952302715626655,18.15,2016-03-09 15:08:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0005001,217.51666666666668,0,5.3868622892773015,217.51666666666668,2016-03-09 15:10:00+00:00,Phone,Category 53,Subcategory 114,2,2,3
INC0005003,453.3333333333333,0,6.118831143028423,453.3333333333333,2016-03-09 15:11:00+00:00,Phone,Category 53,Subcategory 303,2,2,3
INC0005007,504.6166666666667,0,6.225778806424364,504.6166666666667,2016-03-09 15:14:00+00:00,Phone,Category 22,Subcategory 277,2,2,3
INC0005008,2660.1833333333334,0,7.886526165009301,2660.1833333333334,2016-03-09 15:18:00+00:00,Phone,Category 34,Subcategory 134,2,2,3
INC0005012,0.18333333333333332,0,0.16833531481921474,0.18333333333333332,2016-03-09 15:20:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0005014,18.883333333333333,0,2.9898818598758155,18.883333333333333,2016-03-09 15:30:00+00:00,Phone,Category 28,Subcategory 174,2,2,3
INC0005016,194.1,0,5.273512247629066,194.1,2016-03-09 15:35:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0005017,121.33333333333333,0,4.806749559386461,121.33333333333333,2016-03-09 15:36:00+00:00,Phone,Category 46,Subcategory 243,1,2,2
INC0005018,23.033333333333335,0,3.179441755622794,23.033333333333335,2016-03-09 15:37:00+00:00,Phone,Category 46,Subcategory 174,2,2,3
INC0005019,306.1333333333333,0,5.727281963833707,306.1333333333333,2016-03-09 15:39:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0005020,1.2833333333333334,0,0.8256363636060243,1.2833333333333334,2016-03-09 15:39:00+00:00,Phone,Category 46,Subcategory 88,2,2,3
INC0005021,18.35,0,2.962692419475791,18.35,2016-03-09 15:42:00+00:00,Phone,Category 42,Subcategory 29,2,2,3
INC0005023,0.65,0,0.5007752879124893,0.65,2016-03-09 15:46:00+00:00,Phone,Category 40,Subcategory 43,2,2,3
INC0005024,23.7,0,3.2068032436339315,23.7,2016-03-09 15:48:00+00:00,Phone,Category 7,Subcategory 174,2,2,3
INC0005025,,0,,,2016-03-09 15:48:00+00:00,Phone,Category 32,Subcategory 174,2,2,3
INC0005027,357.35,0,5.881510162439929,357.35,2016-03-09 15:49:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0005030,145.21666666666667,0,4.985089539906284,145.21666666666667,2016-03-09 15:53:00+00:00,Phone,Category 26,Subcategory 175,2,2,3
INC0005033,1173.5833333333333,0,7.068668753760212,1173.5833333333333,2016-03-09 15:57:00+00:00,Phone,Category 46,Subcategory 150,2,2,3
INC0005034,168.86666666666667,0,5.135013815589844,168.86666666666667,2016-03-09 15:58:00+00:00,Phone,Category 40,Subcategory 43,2,2,3
INC0005035,0.7333333333333333,0,0.550046336919272,0.7333333333333333,2016-03-09 15:58:00+00:00,Phone,Category 23,Subcategory 174,2,2,3
INC0005036,359.15,0,5.886520611335372,359.15,2016-03-09 16:03:00+00:00,Phone,Category 46,Subcategory 248,2,2,3
INC0005037,18.116666666666667,0,2.95056055490727,18.116666666666667,2016-03-09 16:03:00+00:00,Phone,Category 26,Subcategory 164,2,2,3
INC0005038,376.78333333333336,0,5.934320839042256,376.78333333333336,2016-03-09 16:03:00+00:00,Phone,Category 53,Subcategory 174,2,2,3
INC0005039,521.5833333333334,0,6.25878446075502,521.5833333333334,2016-03-09 16:03:00+00:00,Phone,Category 37,Subcategory 135,2,2,3
INC0005041,715.7666666666667,0,6.574750357603233,715.7666666666667,2016-03-09 16:04:00+00:00,Phone,Category 46,Subcategory 150,2,2,3
INC0005042,43.31666666666667,0,3.791360829020919,43.31666666666667,2016-03-09 16:06:00+00:00,Phone,Category 23,Subcategory 75,2,2,3
INC0005043,215.81666666666666,0,5.379052142379458,215.81666666666666,2016-03-09 16:08:00+00:00,Phone,Category 46,Subcategory 220,2,2,3
